共 1000 条请求，成功 1000，失败 0

===== 汇总（仅成功请求） =====
  latency（端到端）                 n=1000 mean=210704.00ms  p50=225131.01  p90=355892.36  p99=413059.53  min=  2982.39  max=483279.65
  P端prefill+网络（推算）             n=1000 mean=188228.19ms  p50=203910.28  p90=338484.29  p99=363902.44  min=    50.50  max=366890.96
  D端总耗时（排队+decode）             n=1000 mean= 22475.81ms  p50= 10639.44  p90= 52770.98  p99=139136.02  min=  2837.35  max=140653.88
  D端排队+调度（推算）                  n=1000 mean=   106.32ms  p50=    75.85  p90=   200.39  p99=   445.49  min=    12.48  max=   480.03
  D端排队占比                       n=1000 mean=     0.82%  p50=     0.65  p90=     1.43  p99=     1.89  min=     0.24  max=     2.02
  D端GPU decode（纯算）             n=1000 mean= 22369.49ms  p50= 10571.88  p90= 52609.66  p99=138692.23  min=  2824.87  max=140199.28
  轮均GPU耗时                      无数据

===== 逐轮 GPU forward 耗时分布（所有请求合并） =====
  每轮 forward                   无数据

===== 逐请求明细 =====
 idx   latency     P端(推算)       D端总       排队     排队%       GPU    轮数       轮均
 341  160734.3   151417.4    9316.9     62.0    0.7%    9254.9     0     0.00
 342  162181.1   151259.3   10921.8     67.9    0.6%   10854.0     0     0.00
 343  160521.3   151204.0    9317.4     62.5    0.7%    9254.9     0     0.00
 344  158421.3   150806.2    7615.1     58.2    0.8%    7556.9     0     0.00
 345  153335.6   149583.5    3752.1     50.0    1.3%    3702.1     0     0.00
 346  200960.9   149855.8   51105.0    178.9    0.4%   50926.1     0     0.00
 347  156007.9   148773.8    7234.1     54.9    0.8%    7179.2     0     0.00
 348  152444.5   148697.7    3746.7     47.0    1.3%    3699.7     0     0.00
 349  198020.4   149000.1   49020.3    171.4    0.3%   48848.9     0     0.00
 350  158466.4   149087.8    9378.6     56.6    0.6%    9322.0     0     0.00
 351  163736.2   148934.5   14801.7     96.5    0.7%   14705.2     0     0.00
 352  151516.5   147767.5    3749.0     42.6    1.1%    3706.5     0     0.00
 353  189923.3   154206.4   35716.9    138.9    0.4%   35578.0     0     0.00
 354  161233.4   153052.4    8181.0     80.6    1.0%    8100.4     0     0.00
 355  208549.4   154812.7   53736.7    178.2    0.3%   53558.5     0     0.00
 356  219250.1   154128.5   65121.7    208.2    0.3%   64913.5     0     0.00
 357  192793.3   153579.9   39213.4    142.5    0.4%   39070.9     0     0.00
 358  185542.1   155715.8   29826.3    120.7    0.4%   29705.6     0     0.00
 359  159164.4   155499.9    3664.5     65.9    1.8%    3598.6     0     0.00
 360  159080.7   155452.3    3628.4     64.5    1.8%    3563.8     0     0.00
 361  212577.0   154822.5   57754.5    187.2    0.3%   57567.2     0     0.00
 362  227001.6   154273.8   72727.8    251.0    0.3%   72476.8     0     0.00
 363  166496.3   154402.9   12093.4     94.1    0.8%   11999.3     0     0.00
 364  168963.9   154370.4   14593.5    101.3    0.7%   14492.2     0     0.00
 365  163925.2   152716.9   11208.3     91.2    0.8%   11117.0     0     0.00
 366  159215.5   151925.8    7289.6     74.7    1.0%    7214.9     0     0.00
 367  197169.4   151528.3   45641.0    152.3    0.3%   45488.7     0     0.00
 368  186513.9   151139.4   35374.5    126.7    0.4%   35247.8     0     0.00
 369  153848.3   150239.2    3609.0     42.2    1.2%    3566.8     0     0.00
 370  169990.0   153319.6   16670.4     84.4    0.5%   16586.0     0     0.00
 371  153224.5   149632.2    3592.2     61.2    1.7%    3531.0     0     0.00
 372  156649.8   152861.2    3788.6     64.3    1.7%    3724.3     0     0.00
 373  156696.9   152939.8    3757.1     48.4    1.3%    3708.7     0     0.00
 374  160265.1   152999.4    7265.7     57.8    0.8%    7207.9     0     0.00
 375  177942.9   155869.0   22073.9     74.9    0.3%   21999.0     0     0.00
 376  159135.5   155600.0    3535.5     46.9    1.3%    3488.6     0     0.00
 377  158679.5   155176.5    3503.0     46.9    1.3%    3456.1     0     0.00
 378  158680.0   155179.4    3500.6     44.4    1.3%    3456.2     0     0.00
 379  162599.8   155123.3    7476.5     56.9    0.8%    7419.6     0     0.00
 380  158588.5   155080.1    3508.4     42.9    1.2%    3465.5     0     0.00
 381  165136.2   155175.4    9960.7     42.2    0.4%    9918.5     0     0.00
 382  219224.9   158270.3   60954.5    192.4    0.3%   60762.1     0     0.00
 383  168511.8   157592.9   10918.9     44.6    0.4%   10874.3     0     0.00
 384  166172.0   157444.4    8727.5     37.0    0.4%    8690.5     0     0.00
 385  198369.0   157389.5   40979.5    113.6    0.3%   40865.9     0     0.00
 386  189357.9   157804.3   31553.6     88.2    0.3%   31465.4     0     0.00
 387  208684.5   182339.3   26345.2    123.8    0.5%   26221.4     0     0.00
 388  236408.4   182335.9   54072.5    218.9    0.4%   53853.6     0     0.00
 389  240552.3   181993.5   58558.8    230.7    0.4%   58328.0     0     0.00
 390  195366.8   186810.0    8556.8     54.7    0.6%    8502.1     0     0.00
 391  195144.0   186321.3    8822.7     54.0    0.6%    8768.7     0     0.00
 392  192093.4   187752.7    4340.7     44.1    1.0%    4296.6     0     0.00
 393  204510.4   189097.0   15413.4     70.2    0.5%   15343.3     0     0.00
 394  219761.3   188477.7   31283.6    148.9    0.5%   31134.7     0     0.00
 395  212904.5   193714.4   19190.0    107.9    0.6%   19082.1     0     0.00
 396  215724.7   193371.5   22353.2    120.4    0.5%   22232.9     0     0.00
 397  216015.1   193080.7   22934.4    122.6    0.5%   22811.8     0     0.00
 398  218038.1   194123.3   23914.8    127.1    0.5%   23787.6     0     0.00
 399  239649.9   193890.4   45759.5    182.2    0.4%   45577.3     0     0.00
 400  239774.0   203146.0   36628.0    181.9    0.5%   36446.1     0     0.00
 401  205644.1   201960.6    3683.6     69.6    1.9%    3614.0     0     0.00
 402  206643.7   200746.4    5897.2     75.9    1.3%    5821.3     0     0.00
 403  250573.7   200581.8   49991.9    228.3    0.5%   49763.6     0     0.00
 404  203713.4   200064.4    3649.0     69.7    1.9%    3579.3     0     0.00
 405  244104.0   200040.8   44063.3    208.2    0.5%   43855.0     0     0.00
 406  204087.3   200451.5    3635.9     67.9    1.9%    3568.0     0     0.00
 407  204498.0   200092.9    4405.1     70.6    1.6%    4334.5     0     0.00
 408  234604.6   199080.2   35524.4    172.7    0.5%   35351.7     0     0.00
 409  202626.0   198993.5    3632.5     65.8    1.8%    3566.7     0     0.00
 410  222406.3   198781.5   23624.8    136.3    0.6%   23488.5     0     0.00
 411  258450.7   197706.8   60744.0    275.8    0.5%   60468.1     0     0.00
 412  207323.7   197519.8    9803.9     81.0    0.8%    9722.9     0     0.00
 413  233224.2   196981.1   36243.0    158.2    0.4%   36084.9     0     0.00
 414  250801.3   196039.7   54761.6    229.5    0.4%   54532.1     0     0.00
 415  199405.5   195806.7    3598.7     44.0    1.2%    3554.7     0     0.00
 416  209052.9   195204.7   13848.2     80.5    0.6%   13767.7     0     0.00
 417  245280.6   194536.4   50744.3    210.4    0.4%   50533.9     0     0.00
 418  236482.1   194217.7   42264.5    174.8    0.4%   42089.7     0     0.00
 419  196848.6   193248.5    3600.1     43.2    1.2%    3556.9     0     0.00
 420  203132.3   192150.5   10981.9     69.4    0.6%   10912.5     0     0.00
 421  299488.5   194275.6  105212.9    404.8    0.4%  104808.1     0     0.00
 422  243681.0   198640.4   45040.6    215.3    0.5%   44825.3     0     0.00
 423  247575.9   199244.5   48331.3    233.1    0.5%   48098.3     0     0.00
 424  204653.2   199101.1    5552.0     79.3    1.4%    5472.7     0     0.00
 425  239171.5   198976.8   40194.7    195.8    0.5%   39999.0     0     0.00
 426  202257.3   198557.2    3700.1     68.8    1.9%    3631.4     0     0.00
 427  244169.7   198305.1   45864.6    204.3    0.4%   45660.4     0     0.00
 428  202519.6   198824.6    3695.0     49.5    1.3%    3645.5     0     0.00
 429  229507.0   198286.5   31220.5    138.7    0.4%   31081.8     0     0.00
 430  229940.4   198297.8   31642.6    142.1    0.4%   31500.5     0     0.00
 431  201955.0   198261.4    3693.7     49.5    1.3%    3644.2     0     0.00
 432  203650.5   199880.3    3770.2     55.2    1.5%    3715.0     0     0.00
 433  217341.3   200510.0   16831.3     90.8    0.5%   16740.5     0     0.00
 434  212008.5   199892.2   12116.3     73.2    0.6%   12043.2     0     0.00
 435  203622.3   199874.1    3748.2     51.1    1.4%    3697.1     0     0.00
 436  201805.6   198057.8    3747.8     50.1    1.3%    3697.7     0     0.00
 437  224688.6   198015.9   26672.7    118.4    0.4%   26554.3     0     0.00
 438  240716.8   197521.2   43195.7    189.3    0.4%   43006.4     0     0.00
 439  201146.5   197401.3    3745.3     44.9    1.2%    3700.4     0     0.00
 440  202550.8   196184.0    6366.8     51.8    0.8%    6315.1     0     0.00
 441  198325.5   194580.3    3745.2     44.8    1.2%    3700.4     0     0.00
 442  199543.1   194505.0    5038.1     49.2    1.0%    4988.9     0     0.00
 443  197501.5   193756.5    3745.0     44.7    1.2%    3700.4     0     0.00
 444  197362.6   192868.9    4493.7     47.7    1.1%    4446.0     0     0.00
 445  200848.8   192366.4    8482.5     56.6    0.7%    8425.8     0     0.00
 446  195507.7   191763.5    3744.2     43.3    1.2%    3700.9     0     0.00
 447  219713.5   195314.0   24399.5    112.3    0.5%   24287.2     0     0.00
 448  220306.3   200560.8   19745.6    120.4    0.6%   19625.1     0     0.00
 449  202344.5   198791.0    3553.4     62.2    1.8%    3491.2     0     0.00
 450  202135.6   198641.5    3494.2     38.5    1.1%    3455.7     0     0.00
 451  259770.5   197829.0   61941.5    225.5    0.4%   61716.0     0     0.00
 452  207008.0   197547.5    9460.5     56.7    0.6%    9403.8     0     0.00
 453  200950.7   197456.7    3494.0     38.3    1.1%    3455.7     0     0.00
 454  204925.5   197932.4    6993.1     54.1    0.8%    6939.0     0     0.00
 455  206699.3   199550.6    7148.8     35.3    0.5%    7113.5     0     0.00
 456  203105.9   199586.5    3519.4     41.9    1.2%    3477.5     0     0.00
 457  204878.5   201274.1    3604.4     48.9    1.4%    3555.6     0     0.00
 458  222849.6   201538.2   21311.4    113.7    0.5%   21197.7     0     0.00
 459  207719.5   203412.5    4306.9     68.2    1.6%    4238.8     0     0.00
 460  256255.5   203149.2   53106.3    221.1    0.4%   52885.2     0     0.00
 461  243287.7   203119.7   40167.9    182.8    0.5%   39985.2     0     0.00
 462  257613.3   202944.5   54668.9    242.9    0.4%   54426.0     0     0.00
 463  206238.5   202802.5    3435.9     64.0    1.9%    3371.9     0     0.00
 464  212985.9   202161.5   10824.3     70.5    0.7%   10753.8     0     0.00
 465  266172.5   202160.4   64012.0    260.0    0.4%   63752.0     0     0.00
 466  205502.3   202054.4    3447.9     44.0    1.3%    3403.9     0     0.00
 467  205663.0   202211.2    3451.8     43.7    1.3%    3408.1     0     0.00
 468  205688.7   202238.4    3450.3     42.1    1.2%    3408.2     0     0.00
 469  205867.5   202410.9    3456.6     41.3    1.2%    3415.4     0     0.00
 470  224436.4   201943.7   22492.7    119.7    0.5%   22373.0     0     0.00
 471  217888.9   201072.8   16816.1     90.2    0.5%   16725.9     0     0.00
 472  209868.9   206354.8    3514.1     66.5    1.9%    3447.6     0     0.00
 473  214329.7   206186.1    8143.6     82.6    1.0%    8061.0     0     0.00
 474  210171.9   205796.3    4375.6     68.0    1.6%    4307.5     0     0.00
 475  211005.3   206365.1    4640.2     52.4    1.1%    4587.8     0     0.00
 476  234468.8   205924.6   28544.2    148.7    0.5%   28395.6     0     0.00
 477  216116.3   206101.8   10014.5     69.7    0.7%    9944.8     0     0.00
 478  226970.1   205559.6   21410.5    123.2    0.6%   21287.3     0     0.00
 479  227220.6   205033.3   22187.3    124.6    0.6%   22062.7     0     0.00
 480  240930.4   204207.0   36723.4    147.5    0.4%   36575.9     0     0.00
 481  208414.9   202421.9    5993.0     50.8    0.8%    5942.2     0     0.00
 482  241487.8   202281.0   39206.8    152.2    0.4%   39054.6     0     0.00
 483  338957.5   201977.5  136980.0    476.6    0.3%  136503.4     0     0.00
 484  207299.3   203821.7    3477.5     43.6    1.3%    3433.9     0     0.00
 485  212980.8   206049.3    6931.5     67.6    1.0%    6863.9     0     0.00
 486  231666.1   205661.3   26004.8    113.0    0.4%   25891.7     0     0.00
 487  209341.0   205870.6    3470.4     45.1    1.3%    3425.2     0     0.00
 488  209208.2   205737.8    3470.4     45.2    1.3%    3425.2     0     0.00
 489  239370.2   205775.4   33594.8    132.3    0.4%   33462.6     0     0.00
 490  292263.1   205144.1   87119.1    334.3    0.4%   86784.7     0     0.00
 491  242509.4   205913.6   36595.8    139.3    0.4%   36456.6     0     0.00
 492  208701.7   205228.1    3473.6     48.1    1.4%    3425.5     0     0.00
 493  208338.6   204866.8    3471.8     46.6    1.3%    3425.2     0     0.00
 494  209050.6   205600.6    3450.1     50.1    1.5%    3400.0     0     0.00
 495  220965.5   204884.9   16080.5     99.9    0.6%   15980.6     0     0.00
 496  220235.4   203615.9   16619.5    101.2    0.6%   16518.3     0     0.00
 497  210562.5   203574.9    6987.6     66.3    0.9%    6921.3     0     0.00
 498  208230.9   203486.2    4744.7     53.8    1.1%    4690.8     0     0.00
 499  210086.1   203094.1    6992.0     65.4    0.9%    6926.6     0     0.00
 500  210623.6   203165.1    7458.5     67.3    0.9%    7391.2     0     0.00
 501  206285.6   202842.7    3442.8     46.0    1.3%    3396.9     0     0.00
 502  239019.9   203042.6   35977.3    152.4    0.4%   35824.9     0     0.00
 503  237852.0   202664.7   35187.3    147.6    0.4%   35039.6     0     0.00
 504  241748.5   202697.5   39051.1    163.4    0.4%   38887.6     0     0.00
 505  208460.8   203358.6    5102.2     53.6    1.1%    5048.6     0     0.00
 506  259067.6   203442.2   55625.4    222.3    0.4%   55403.1     0     0.00
 507  208379.7   204825.2    3554.5     50.8    1.4%    3503.7     0     0.00
 508  221261.5   204635.4   16626.2     89.3    0.5%   16536.9     0     0.00
 509  207558.0   203998.8    3559.1     49.5    1.4%    3509.6     0     0.00
 510  254075.5   203678.2   50397.3    202.3    0.4%   50194.9     0     0.00
 511  206938.7   203374.2    3564.6     48.8    1.4%    3515.8     0     0.00
 512  210877.5   202851.8    8025.7     64.7    0.8%    7961.0     0     0.00
 513  207636.3   203272.9    4363.4     51.9    1.2%    4311.5     0     0.00
 514  208974.6   203191.3    5783.3     54.5    0.9%    5728.8     0     0.00
 515  245048.2   205044.9   40003.2    163.4    0.4%   39839.8     0     0.00
 516  209294.3   205012.1    4282.2     48.2    1.1%    4234.0     0     0.00
 517  226075.5   204591.0   21484.4     75.9    0.4%   21408.5     0     0.00
 518  207126.5   203588.1    3538.4     45.5    1.3%    3492.9     0     0.00
 519  214379.5   202903.1   11476.4     67.8    0.6%   11408.5     0     0.00
 520  236094.6   202938.5   33156.0    135.3    0.4%   33020.7     0     0.00
 521  242205.0   201059.7   41145.3    162.1    0.4%   40983.2     0     0.00
 522  211403.4   200784.5   10618.9     62.3    0.6%   10556.6     0     0.00
 523  206759.3   203248.1    3511.1     41.9    1.2%    3469.2     0     0.00
 524  228914.3   203017.7   25896.6    107.2    0.4%   25789.5     0     0.00
 525  239983.2   202367.9   37615.3    149.2    0.4%   37466.1     0     0.00
 526  214338.2   210086.2    4252.0     44.9    1.1%    4207.1     0     0.00
 527  230274.3   209970.8   20303.5    118.0    0.6%   20185.5     0     0.00
 528  213638.6   209912.4    3726.2     59.0    1.6%    3667.2     0     0.00
 529  213155.4   209429.3    3726.1     58.9    1.6%    3667.2     0     0.00
 530  217220.5   213572.9    3647.6     44.4    1.2%    3603.2     0     0.00
 531  258477.9   216087.5   42390.5    201.9    0.5%   42188.6     0     0.00
 532  289013.6   216893.8   72119.8    307.1    0.4%   71812.7     0     0.00
 533  280740.7   216680.7   64060.0    280.8    0.4%   63779.2     0     0.00
 534  226141.5   216537.5    9604.0     83.3    0.9%    9520.7     0     0.00
 535  225263.1   220205.3    5057.8     71.6    1.4%    4986.2     0     0.00
 536  267607.4   219215.3   48392.2    217.6    0.4%   48174.5     0     0.00
 537  247815.3   218812.4   29002.9    155.6    0.5%   28847.3     0     0.00
 538  227336.2   218822.7    8513.5     85.0    1.0%    8428.5     0     0.00
 539  221348.1   217717.5    3630.6     65.3    1.8%    3565.3     0     0.00
 540  247137.2   217028.5   30108.7    164.3    0.5%   29944.4     0     0.00
 541  221789.6   218216.6    3573.0     48.8    1.4%    3524.2     0     0.00
 542  262189.0   217601.0   44587.9    167.5    0.4%   44420.4     0     0.00
 543  257131.8   217289.8   39842.0    152.8    0.4%   39689.2     0     0.00
 544  233934.4   216801.9   17132.5     93.9    0.5%   17038.5     0     0.00
 545  219837.3   216306.3    3531.0     45.8    1.3%    3485.3     0     0.00
 546  228801.7   216829.7   11972.0     74.5    0.6%   11897.4     0     0.00
 547  246303.9   216723.8   29580.0    138.0    0.5%   29442.1     0     0.00
 548  219793.0   216257.5    3535.5     45.5    1.3%    3490.0     0     0.00
 549  256321.3   216864.2   39457.0    145.8    0.4%   39311.2     0     0.00
 550  239826.2   216266.2   23559.9    116.7    0.5%   23443.2     0     0.00
 551  219370.2   215824.1    3546.1     47.4    1.3%    3498.7     0     0.00
 552  255688.4   215094.0   40594.4    151.8    0.4%   40442.6     0     0.00
 553  221358.7   214249.9    7108.9     59.5    0.8%    7049.3     0     0.00
 554  236214.7   214637.3   21577.3    106.6    0.5%   21470.7     0     0.00
 555  221373.0   214457.1    6915.9     54.3    0.8%    6861.6     0     0.00
 556  271734.9   214401.9   57333.0    233.1    0.4%   57099.9     0     0.00
 557  218128.0   214569.0    3559.0     43.9    1.2%    3515.1     0     0.00
 558  220593.7   217025.4    3568.4     45.1    1.3%    3523.3     0     0.00
 559  255144.4   216797.0   38347.4    163.3    0.4%   38184.1     0     0.00
 560  221779.1   218200.6    3578.5     47.7    1.3%    3530.8     0     0.00
 561  221185.6   217605.0    3580.7     49.5    1.4%    3531.2     0     0.00
 562  222569.5   218995.8    3573.7     46.4    1.3%    3527.2     0     0.00
 563  223194.8   218820.6    4374.3     48.3    1.1%    4326.0     0     0.00
 564  223167.9   218793.7    4374.2     48.3    1.1%    4326.0     0     0.00
 565  234660.7   218476.4   16184.4     90.9    0.6%   16093.4     0     0.00
 566  224998.9   217829.0    7169.9     55.2    0.8%    7114.7     0     0.00
 567  230577.3   217554.5   13022.8     74.0    0.6%   12948.8     0     0.00
 568  226847.7   217366.8    9480.8     62.8    0.7%    9418.1     0     0.00
 569  220397.0   216833.6    3563.4     41.9    1.2%    3521.6     0     0.00
 570  224773.4   221178.7    3594.7     64.4    1.8%    3530.2     0     0.00
 571  230326.9   222138.4    8188.5     80.9    1.0%    8107.7     0     0.00
 572  249672.4   220678.3   28994.1    150.5    0.5%   28843.6     0     0.00
 573  223938.0   220459.5    3478.5     45.1    1.3%    3433.3     0     0.00
 574  223783.0   220237.2    3545.7     47.7    1.3%    3498.0     0     0.00
 575  223198.3   219652.6    3545.7     47.7    1.3%    3498.0     0     0.00
 576  242805.7   219183.3   23622.4     89.4    0.4%   23532.9     0     0.00
 577  238325.4   219067.5   19258.0     96.8    0.5%   19161.2     0     0.00
 578  252755.5   218952.1   33803.3    155.8    0.5%   33647.6     0     0.00
 579  246596.7   220532.7   26064.0    123.3    0.5%   25940.7     0     0.00
 580  229226.3   220375.9    8850.5     63.1    0.7%    8787.3     0     0.00
 581  239935.4   221183.8   18751.6     71.9    0.4%   18679.7     0     0.00
 582  223868.3   220329.5    3538.8     40.5    1.1%    3498.3     0     0.00
 583  223599.2   220058.4    3540.8     41.0    1.2%    3499.7     0     0.00
 584  229572.7   219827.3    9745.4     66.6    0.7%    9678.8     0     0.00
 585  242673.4   223247.5   19425.9     97.5    0.5%   19328.4     0     0.00
 586  227043.9   222618.3    4425.6     51.8    1.2%    4373.8     0     0.00
 587  226384.5   222889.7    3494.8     44.8    1.3%    3450.0     0     0.00
 588  347938.5   222395.9  125542.6    411.8    0.3%  125130.8     0     0.00
 589  226059.7   221773.2    4286.5     47.3    1.1%    4239.2     0     0.00
 590  241301.0   220965.8   20335.3     92.6    0.5%   20242.7     0     0.00
 591  225711.8   222176.4    3535.4     44.4    1.3%    3491.0     0     0.00
 592  363198.5   224160.4  139038.1    477.7    0.3%  138560.4     0     0.00
 593  246681.9   224028.8   22653.1    128.8    0.6%   22524.3     0     0.00
 594  297183.8   223651.6   73532.2    264.1    0.4%   73268.1     0     0.00
 595  227367.8   223786.4    3581.4     43.2    1.2%    3538.2     0     0.00
 596  253292.2   223268.9   30023.4    139.8    0.5%   29883.6     0     0.00
 597  300931.6   223503.6   77428.0    286.8    0.4%   77141.2     0     0.00
 598  270654.6   233470.6   37184.0    157.4    0.4%   37026.6     0     0.00
 599  265731.3   233380.5   32350.8    146.1    0.5%   32204.6     0     0.00
 600  240607.6   231720.1    8887.5     89.8    1.0%    8797.7     0     0.00
 601  294975.6   232731.6   62244.0    256.1    0.4%   61988.0     0     0.00
 602  292588.9   231838.1   60750.8    248.8    0.4%   60502.0     0     0.00
 603  269550.0   231891.8   37658.2    156.8    0.4%   37501.4     0     0.00
 604  234421.6   230743.0    3678.5     72.3    2.0%    3606.3     0     0.00
 605  233901.7   230309.6    3592.1     54.1    1.5%    3538.0     0     0.00
 606  244636.3   231427.0   13209.4     94.3    0.7%   13115.1     0     0.00
 607  287972.3   231180.0   56792.3    197.0    0.3%   56595.3     0     0.00
 608  257639.9   230565.9   27074.0    129.0    0.5%   26945.1     0     0.00
 609  233392.4   229795.5    3596.9     55.1    1.5%    3541.8     0     0.00
 610  234337.3   230712.2    3625.1     50.9    1.4%    3574.1     0     0.00
 611  233880.1   230254.5    3625.6     50.4    1.4%    3575.2     0     0.00
 612  240077.5   230163.0    9914.5     75.3    0.8%    9839.2     0     0.00
 613  231983.3   228357.8    3625.5     50.3    1.4%    3575.2     0     0.00
 614  322533.6   228391.5   94142.1    316.2    0.3%   93825.9     0     0.00
 615  230793.3   227168.4    3624.8     48.8    1.3%    3576.0     0     0.00
 616  253575.9   226813.4   26762.6    120.7    0.5%   26641.8     0     0.00
 617  277958.1   226384.5   51573.7    173.0    0.3%   51400.7     0     0.00
 618  230673.4   226262.7    4410.6     49.8    1.1%    4360.8     0     0.00
 619  255798.0   225923.0   29875.0    107.7    0.4%   29767.4     0     0.00
 620  230258.6   225848.7    4409.8     48.8    1.1%    4361.0     0     0.00
 621  230251.0   225838.8    4412.2     50.2    1.1%    4361.9     0     0.00
 622  241811.0   225277.2   16533.8     94.3    0.6%   16439.6     0     0.00
 623  230292.1   225388.2    4903.9     53.2    1.1%    4850.7     0     0.00
 624  228335.9   224723.9    3611.9     42.7    1.2%    3569.2     0     0.00
 625  263113.5   228298.4   34815.1    115.5    0.3%   34699.6     0     0.00
 626  238269.8   227932.7   10337.1     67.9    0.7%   10269.2     0     0.00
 627  231685.1   227336.2    4348.9     53.0    1.2%    4295.9     0     0.00
 628  276850.9   227220.6   49630.3    158.8    0.3%   49471.6     0     0.00
 629  252590.9   227750.3   24840.7     84.4    0.3%   24756.2     0     0.00
 630  231086.9   227502.0    3584.9     44.3    1.2%    3540.6     0     0.00
 631  237879.7   227459.0   10420.7     65.7    0.6%   10355.0     0     0.00
 632  241400.5   227675.0   13725.4     73.3    0.5%   13652.1     0     0.00
 633  231191.6   227606.1    3585.5     41.6    1.2%    3543.8     0     0.00
 634  254821.1   231496.4   23324.7     74.1    0.3%   23250.6     0     0.00
 635  234651.0   231041.9    3609.1     41.0    1.1%    3568.1     0     0.00
 636  279857.7   229976.7   49881.0    180.7    0.4%   49700.3     0     0.00
 637  261680.3   234576.8   27103.5     89.2    0.3%   27014.3     0     0.00
 638  261625.2   234593.3   27031.9     86.2    0.3%   26945.6     0     0.00
 639  238060.3   234422.0    3638.3     43.3    1.2%    3595.0     0     0.00
 640  254956.7   236376.6   18580.1     62.6    0.3%   18517.5     0     0.00
 641  243518.3   234716.2    8802.1     59.2    0.7%    8743.0     0     0.00
 642  254113.3   234240.4   19872.9     65.3    0.3%   19807.6     0     0.00
 643  262585.8   234065.6   28520.2     91.3    0.3%   28428.9     0     0.00
 644  266075.7   248490.9   17584.9     88.0    0.5%   17496.8     0     0.00
 645  262180.1   248463.9   13716.2     75.8    0.6%   13640.4     0     0.00
 646  253006.8   249234.8    3771.9     43.9    1.2%    3728.0     0     0.00
 647  257374.1   252395.4    4978.6     70.2    1.4%    4908.5     0     0.00
 648  261378.5   253537.5    7841.0     60.4    0.8%    7780.6     0     0.00
 649  263268.6   253237.2   10031.4     65.5    0.7%    9965.8     0     0.00
 650  300487.4   255484.6   45002.8    185.6    0.4%   44817.3     0     0.00
 651  258976.7   255392.1    3584.6     65.1    1.8%    3519.5     0     0.00
 652  275151.3   255296.2   19855.1    123.7    0.6%   19731.4     0     0.00
 653  320944.9   255310.7   65634.2    259.5    0.4%   65374.7     0     0.00
 654  258566.7   254999.3    3567.4     62.2    1.7%    3505.2     0     0.00
 655  258133.4   254566.0    3567.4     62.2    1.7%    3505.2     0     0.00
 656  273786.7   254511.0   19275.7    119.8    0.6%   19155.9     0     0.00
 657  285415.2   253883.3   31531.9    141.2    0.4%   31390.8     0     0.00
 658  300115.1   253685.1   46430.1    186.2    0.4%   46243.9     0     0.00
 659  257580.6   253234.1    4346.5     45.1    1.0%    4301.5     0     0.00
 660  259745.9   252218.2    7527.7     36.3    0.5%    7491.5     0     0.00
 661  270704.2   253221.7   17482.4    120.2    0.7%   17362.3     0     0.00
 662  257364.0   253765.0    3598.9     42.8    1.2%    3556.1     0     0.00
 663  288949.4   253035.4   35914.1    152.3    0.4%   35761.7     0     0.00
 664  269783.3   252090.6   17692.8    117.6    0.7%   17575.2     0     0.00
 665  273776.2   255598.5   18177.6    122.6    0.7%   18055.1     0     0.00
 666  286408.9   255392.2   31016.7    137.6    0.4%   30879.1     0     0.00
 667  278602.5   255759.1   22843.4    133.7    0.6%   22709.7     0     0.00
 668  263922.5   254503.0    9419.5     88.0    0.9%    9331.5     0     0.00
 669  257906.3   254282.1    3624.2     60.7    1.7%    3563.5     0     0.00
 670  260928.7   256591.6    4337.1     69.5    1.6%    4267.6     0     0.00
 671  260218.8   255881.7    4337.0     69.5    1.6%    4267.6     0     0.00
 672  279458.6   255832.4   23626.2    115.3    0.5%   23510.9     0     0.00
 673  258490.5   254912.1    3578.4     63.9    1.8%    3514.5     0     0.00
 674  259807.5   256261.7    3545.8     67.7    1.9%    3478.0     0     0.00
 675  259696.9   256182.9    3514.0     68.0    1.9%    3445.9     0     0.00
 676  268664.7   255635.7   13029.0    102.2    0.8%   12926.7     0     0.00
 677  294879.9   256402.6   38477.3    140.6    0.4%   38336.7     0     0.00
 678  321898.2   256200.9   65697.3    241.7    0.4%   65455.6     0     0.00
 679  263132.4   256132.2    7000.2     64.3    0.9%    6935.9     0     0.00
 680  260698.9   257210.7    3488.2     49.9    1.4%    3438.3     0     0.00
 681  259815.6   256327.0    3488.7     50.2    1.4%    3438.4     0     0.00
 682  258664.5   255176.9    3487.6     49.2    1.4%    3438.4     0     0.00
 683  273769.8   255643.0   18126.8     93.5    0.5%   18033.3     0     0.00
 684  283241.5   255651.4   27590.1    102.3    0.4%   27487.8     0     0.00
 685  262981.1   254919.7    8061.4     63.3    0.8%    7998.1     0     0.00
 686  268252.9   254896.1   13356.9     79.4    0.6%   13277.5     0     0.00
 687  284049.0   254766.9   29282.1    106.5    0.4%   29175.6     0     0.00
 688  277270.1   255317.8   21952.2     81.8    0.4%   21870.5     0     0.00
 689  261318.7   256532.5    4786.1     52.7    1.1%    4733.4     0     0.00
 690  297048.4   256552.1   40496.2    134.6    0.3%   40361.6     0     0.00
 691  260728.7   256397.7    4331.0     48.9    1.1%    4282.1     0     0.00
 692  395557.9   256102.5  139455.4    438.2    0.3%  139017.2     0     0.00
 693  264295.3   255522.7    8772.6     61.9    0.7%    8710.8     0     0.00
 694  258140.1   254621.0    3519.1     44.4    1.3%    3474.7     0     0.00
