共 1000 条请求，成功 1000，失败 0

===== 汇总（仅成功请求） =====
  latency（端到端）                 n=1000 mean=210008.22ms  p50=223844.88  p90=337475.69  p99=399010.86  min=  2915.39  max=449278.85
  P端prefill+网络（推算）             n=1000 mean=187663.93ms  p50=202698.28  p90=320381.75  p99=352812.44  min=    49.63  max=356584.64
  D端总耗时（排队+decode）             n=1000 mean= 22344.28ms  p50= 10236.15  p90= 52550.06  p99=138500.81  min=  2854.60  max=140481.88
  D端排队+调度（推算）                  n=1000 mean=   107.16ms  p50=    75.74  p90=   204.84  p99=   446.55  min=    27.68  max=   491.90
  D端排队占比                       n=1000 mean=     0.83%  p50=     0.66  p90=     1.45  p99=     1.90  min=     0.25  max=     2.06
  D端GPU decode（纯算）             n=1000 mean= 22237.12ms  p50= 10160.19  p90= 52390.41  p99=138108.04  min=  2818.71  max=140035.35
  轮均GPU耗时                      无数据

===== 逐轮 GPU forward 耗时分布（所有请求合并） =====
  每轮 forward                   无数据

===== 逐请求明细 =====
 idx   latency     P端(推算)       D端总       排队     排队%       GPU    轮数       轮均
 341  159886.0   151177.9    8708.0     60.4    0.7%    8647.7     0     0.00
 342  161666.6   150984.3   10682.2     66.6    0.6%   10615.7     0     0.00
 343  160213.2   151499.6    8713.6     60.5    0.7%    8653.1     0     0.00
 344  157094.2   151647.3    5446.9     48.8    0.9%    5398.1     0     0.00
 345  154069.6   150424.0    3645.6     43.4    1.2%    3602.2     0     0.00
 346  216933.9   151259.2   65674.7    217.9    0.3%   65456.7     0     0.00
 347  159412.8   152299.5    7113.3     55.5    0.8%    7057.8     0     0.00
 348  158415.9   154737.5    3678.4     46.0    1.3%    3632.4     0     0.00
 349  203893.5   154792.7   49100.8    176.7    0.4%   48924.1     0     0.00
 350  164045.6   154812.5    9233.1     59.4    0.6%    9173.7     0     0.00
 351  171126.3   155335.8   15790.4     80.8    0.5%   15709.6     0     0.00
 352  158398.6   154713.4    3685.2     44.3    1.2%    3640.9     0     0.00
 353  189830.8   155294.4   34536.4    152.3    0.4%   34384.1     0     0.00
 354  164201.4   154855.7    9345.7     57.8    0.6%    9287.9     0     0.00
 355  206535.6   157435.3   49100.3    172.3    0.4%   48928.0     0     0.00
 356  264103.5   156748.7  107354.9    393.7    0.4%  106961.2     0     0.00
 357  199233.6   156165.2   43068.4    157.8    0.4%   42910.6     0     0.00
 358  192748.1   161022.2   31725.9    149.9    0.5%   31576.0     0     0.00
 359  164493.0   160741.8    3751.2     46.7    1.2%    3704.5     0     0.00
 360  164407.0   160655.8    3751.2     46.6    1.2%    3704.5     0     0.00
 361  208220.6   160061.2   48159.5    170.6    0.4%   47988.9     0     0.00
 362  225734.4   161125.2   64609.2    250.8    0.4%   64358.4     0     0.00
 363  172490.4   161015.3   11475.1     64.7    0.6%   11410.4     0     0.00
 364  177645.4   163217.7   14427.6     73.6    0.5%   14354.1     0     0.00
 365  171083.5   161603.3    9480.3     57.2    0.6%    9423.1     0     0.00
 366  169175.6   160778.1    8397.5     54.7    0.7%    8342.8     0     0.00
 367  209515.9   161168.3   48347.7    198.8    0.4%   48148.8     0     0.00
 368  204327.6   170096.3   34231.3    133.3    0.4%   34098.0     0     0.00
 369  172905.6   169142.9    3762.7     44.6    1.2%    3718.0     0     0.00
 370  183393.2   168876.7   14516.5     78.4    0.5%   14438.1     0     0.00
 371  172390.4   168629.5    3760.9     43.1    1.1%    3717.8     0     0.00
 372  172182.7   168421.9    3760.8     43.1    1.1%    3717.8     0     0.00
 373  172034.3   168273.5    3760.8     43.0    1.1%    3717.8     0     0.00
 374  175654.7   168257.5    7397.2     76.3    1.0%    7321.0     0     0.00
 375  196517.5   170809.5   25707.9    108.3    0.4%   25599.6     0     0.00
 376  175001.3   171335.9    3665.4     67.5    1.8%    3598.0     0     0.00
 377  174577.5   170912.1    3665.4     67.4    1.8%    3598.0     0     0.00
 378  174544.9   170879.6    3665.3     67.4    1.8%    3598.0     0     0.00
 379  179780.0   171076.2    8703.8     80.2    0.9%    8623.6     0     0.00
 380  174881.4   171244.0    3637.5     65.1    1.8%    3572.4     0     0.00
 381  181435.0   171175.9   10259.1     85.8    0.8%   10173.3     0     0.00
 382  237398.0   171096.6   66301.4    226.9    0.3%   66074.5     0     0.00
 383  179792.5   170211.5    9580.9     60.3    0.6%    9520.6     0     0.00
 384  178529.0   169958.7    8570.3     77.1    0.9%    8493.2     0     0.00
 385  203503.5   169700.7   33802.8    153.8    0.5%   33649.0     0     0.00
 386  188781.6   169226.7   19554.9     88.3    0.5%   19466.6     0     0.00
 387  197231.3   169096.3   28135.0    109.0    0.4%   28026.0     0     0.00
 388  228846.9   169089.9   59756.9    208.0    0.3%   59548.9     0     0.00
 389  222134.5   169657.0   52477.6    172.2    0.3%   52305.4     0     0.00
 390  176551.6   169346.6    7204.9     51.6    0.7%    7153.3     0     0.00
 391  178141.3   170886.3    7255.0     54.1    0.7%    7200.9     0     0.00
 392  182195.9   177445.5    4750.4     67.7    1.4%    4682.7     0     0.00
 393  192460.4   176903.2   15557.2     73.5    0.5%   15483.7     0     0.00
 394  202237.1   176278.6   25958.5    137.3    0.5%   25821.2     0     0.00
 395  196052.2   176144.4   19907.7    106.1    0.5%   19801.6     0     0.00
 396  202582.5   175859.0   26723.5    119.9    0.4%   26603.6     0     0.00
 397  198451.2   175811.3   22639.8     94.2    0.4%   22545.7     0     0.00
 398  199856.1   175790.9   24065.2    108.0    0.4%   23957.3     0     0.00
 399  233866.3   184780.3   49086.0    208.0    0.4%   48878.0     0     0.00
 400  237000.7   190297.2   46703.4    206.9    0.4%   46496.5     0     0.00
 401  196567.0   192742.5    3824.5     72.4    1.9%    3752.1     0     0.00
 402  196980.2   191529.6    5450.6     86.1    1.6%    5364.6     0     0.00
 403  239904.8   191368.6   48536.3    221.7    0.5%   48314.6     0     0.00
 404  194670.7   190848.9    3821.7     71.6    1.9%    3750.1     0     0.00
 405  240323.5   191138.2   49185.3    224.0    0.5%   48961.3     0     0.00
 406  194943.5   191139.7    3803.8     71.5    1.9%    3732.3     0     0.00
 407  195342.8   190779.1    4563.7     74.4    1.6%    4489.3     0     0.00
 408  216756.2   189764.2   26992.0    118.0    0.4%   26874.0     0     0.00
 409  194306.8   189714.0    4592.8     74.3    1.6%    4518.5     0     0.00
 410  212572.2   189041.1   23531.2    108.8    0.5%   23422.4     0     0.00
 411  235749.9   188215.6   47534.3    191.3    0.4%   47343.0     0     0.00
 412  203803.0   190989.5   12813.5     83.5    0.7%   12730.1     0     0.00
 413  221413.1   190436.9   30976.2    105.9    0.3%   30870.3     0     0.00
 414  236159.2   189491.8   46667.5    194.1    0.4%   46473.4     0     0.00
 415  192860.5   189258.8    3601.7     54.8    1.5%    3546.9     0     0.00
 416  203704.3   188689.8   15014.5     83.9    0.6%   14930.6     0     0.00
 417  234655.8   188057.7   46598.1    190.7    0.4%   46407.4     0     0.00
 418  225172.9   187606.2   37566.7    156.4    0.4%   37410.3     0     0.00
 419  190334.4   186737.4    3597.0     51.2    1.4%    3545.8     0     0.00
 420  194373.2   185634.7    8738.5     66.3    0.8%    8672.2     0     0.00
 421  302272.3   184355.7  117916.5    415.7    0.4%  117500.9     0     0.00
 422  237828.1   184295.4   53532.7    220.0    0.4%   53312.7     0     0.00
 423  227565.1   184231.7   43333.4    172.0    0.4%   43161.4     0     0.00
 424  189636.6   184452.5    5184.1     53.0    1.0%    5131.1     0     0.00
 425  220126.6   184427.3   35699.3    141.2    0.4%   35558.0     0     0.00
 426  187704.8   184108.7    3596.1     47.8    1.3%    3548.3     0     0.00
 427  237162.7   183432.2   53730.6    219.3    0.4%   53511.3     0     0.00
 428  187068.4   183441.5    3627.0     44.7    1.2%    3582.3     0     0.00
 429  218468.9   182869.9   35599.0    135.6    0.4%   35463.4     0     0.00
 430  217415.6   182238.1   35177.5    129.1    0.4%   35048.4     0     0.00
 431  185913.9   182290.5    3623.5     43.5    1.2%    3580.0     0     0.00
 432  188339.6   183931.6    4408.0     45.0    1.0%    4363.0     0     0.00
 433  202302.8   183875.3   18427.6     58.0    0.3%   18369.6     0     0.00
 434  199905.2   183220.2   16685.0     54.0    0.3%   16630.9     0     0.00
 435  186806.6   183199.4    3607.2     41.2    1.1%    3566.1     0     0.00
 436  211074.7   207370.4    3704.4     66.6    1.8%    3637.8     0     0.00
 437  231447.4   206545.3   24902.1    163.9    0.7%   24738.2     0     0.00
 438  241885.0   206087.2   35797.8    199.5    0.6%   35598.3     0     0.00
 439  209616.9   205931.1    3685.7     47.1    1.3%    3638.6     0     0.00
 440  214067.2   204711.5    9355.8     92.6    1.0%    9263.2     0     0.00
 441  206829.5   203144.9    3684.5     46.4    1.3%    3638.2     0     0.00
 442  210249.5   204050.1    6199.4     59.5    1.0%    6139.9     0     0.00
 443  209425.8   205621.3    3804.5     76.8    2.0%    3727.8     0     0.00
 444  208511.4   204732.8    3778.6     50.6    1.3%    3728.0     0     0.00
 445  211631.5   204578.0    7053.5     80.8    1.1%    6972.7     0     0.00
 446  207797.7   204013.2    3784.5     73.8    2.0%    3710.7     0     0.00
 447  244959.3   203754.3   41205.0    213.9    0.5%   40991.1     0     0.00
 448  236383.9   204426.8   31957.1    179.9    0.6%   31777.2     0     0.00
 449  207208.5   203627.8    3580.8     68.9    1.9%    3511.9     0     0.00
 450  206970.1   203389.4    3580.7     68.8    1.9%    3511.9     0     0.00
 451  261294.6   202910.4   58384.2    223.8    0.4%   58160.4     0     0.00
 452  213966.0   202744.7   11221.3    102.5    0.9%   11118.8     0     0.00
 453  206311.4   202722.1    3589.3     65.0    1.8%    3524.3     0     0.00
 454  212082.8   202524.9    9557.9     98.2    1.0%    9459.7     0     0.00
 455  210333.2   202458.6    7874.7     89.3    1.1%    7785.4     0     0.00
 456  204849.7   201260.6    3589.0     64.7    1.8%    3524.3     0     0.00
 457  203282.2   199719.5    3562.6     39.0    1.1%    3523.6     0     0.00
 458  215644.8   199653.4   15991.4     95.7    0.6%   15895.7     0     0.00
 459  205244.3   199494.6    5749.7     48.2    0.8%    5701.5     0     0.00
 460  252265.0   199265.1   52999.8    198.6    0.4%   52801.2     0     0.00
 461  238917.4   199200.0   39717.4    176.0    0.4%   39541.4     0     0.00
 462  263813.3   198993.6   64819.7    236.9    0.4%   64582.8     0     0.00
 463  204195.1   200628.8    3566.2     45.5    1.3%    3520.8     0     0.00
 464  232454.5   199936.3   32518.3    158.6    0.5%   32359.6     0     0.00
 465  265477.3   201423.2   64054.1    240.0    0.4%   63814.1     0     0.00
 466  205024.0   201388.3    3635.7     48.3    1.3%    3587.4     0     0.00
 467  204768.9   201134.9    3634.0     46.3    1.3%    3587.8     0     0.00
 468  204759.7   201125.8    3634.0     46.2    1.3%    3587.8     0     0.00
 469  207545.8   203888.5    3657.3     56.2    1.5%    3601.1     0     0.00
 470  221134.5   203730.6   17403.8    108.2    0.6%   17295.6     0     0.00
 471  218018.6   202827.1   15191.5    101.4    0.7%   15090.2     0     0.00
 472  207147.9   202712.8    4435.1     55.5    1.3%    4379.5     0     0.00
 473  209024.8   202683.7    6341.1     63.1    1.0%    6277.9     0     0.00
 474  206689.0   202330.4    4358.5     50.0    1.1%    4308.5     0     0.00
 475  207025.7   202171.4    4854.3     54.0    1.1%    4800.2     0     0.00
 476  227481.0   201797.9   25683.2    128.3    0.5%   25554.8     0     0.00
 477  212095.7   201720.7   10375.0     80.9    0.8%   10294.1     0     0.00
 478  225484.7   201144.0   24340.7    121.0    0.5%   24219.7     0     0.00
 479  224639.0   200362.8   24276.2    121.7    0.5%   24154.5     0     0.00
 480  234135.0   200427.0   33708.0    159.0    0.5%   33549.0     0     0.00
 481  204085.8   198643.0    5442.7     57.8    1.1%    5385.0     0     0.00
 482  244465.2   198250.2   46215.0    173.1    0.4%   46041.8     0     0.00
 483  337153.8   198772.6  138381.2    469.1    0.3%  137912.1     0     0.00
 484  201459.3   197832.9    3626.4     43.6    1.2%    3582.8     0     0.00
 485  205325.1   197101.8    8223.3     65.5    0.8%    8157.8     0     0.00
 486  217021.0   196679.0   20342.0    104.6    0.5%   20237.4     0     0.00
 487  200859.9   196439.1    4420.7     50.9    1.2%    4369.8     0     0.00
 488  200692.8   196272.1    4420.7     50.9    1.2%    4369.8     0     0.00
 489  228051.3   196450.1   31601.2    142.1    0.4%   31459.1     0     0.00
 490  281736.4   197898.4   83837.9    321.0    0.4%   83516.9     0     0.00
 491  235771.5   199353.5   36418.0    139.5    0.4%   36278.5     0     0.00
 492  202229.7   198664.8    3564.9     45.3    1.3%    3519.6     0     0.00
 493  201872.5   198305.1    3567.4     46.2    1.3%    3521.2     0     0.00
 494  200196.0   196628.7    3567.4     46.2    1.3%    3521.2     0     0.00
 495  214346.5   195911.8   18434.7     97.0    0.5%   18337.7     0     0.00
 496  211738.8   194096.2   17642.6     94.1    0.5%   17548.6     0     0.00
 497  201247.7   194058.9    7188.8     61.2    0.9%    7127.6     0     0.00
 498  199005.8   194104.1    4901.7     57.6    1.2%    4844.0     0     0.00
 499  202291.0   193713.1    8577.9     66.5    0.8%    8511.5     0     0.00
 500  202104.4   193526.5    8577.9     66.4    0.8%    8511.5     0     0.00
 501  196878.7   193306.4    3572.3     45.7    1.3%    3526.6     0     0.00
 502  232064.3   196159.5   35904.8    131.6    0.4%   35773.3     0     0.00
 503  228044.4   195783.5   32260.8    141.9    0.4%   32119.0     0     0.00
 504  239488.9   195819.6   43669.2    171.2    0.4%   43498.0     0     0.00
 505  203800.0   196057.9    7742.1     60.5    0.8%    7681.6     0     0.00
 506  249043.5   195793.5   53250.0    205.3    0.4%   53044.7     0     0.00
 507  199207.3   195609.9    3597.4     45.5    1.3%    3551.9     0     0.00
 508  207206.0   195594.2   11611.8     64.2    0.6%   11547.6     0     0.00
 509  198458.9   194863.7    3595.2     41.2    1.1%    3554.0     0     0.00
 510  245553.8   194288.9   51264.9    193.3    0.4%   51071.6     0     0.00
 511  197544.6   193949.5    3595.1     41.1    1.1%    3554.0     0     0.00
 512  203524.7   193492.3   10032.4     62.0    0.6%    9970.4     0     0.00
 513  201312.0   197790.1    3521.9     41.6    1.2%    3480.3     0     0.00
 514  203634.5   197676.3    5958.3     47.7    0.8%    5910.5     0     0.00
 515  257155.1   204890.3   52264.8    207.3    0.4%   52057.5     0     0.00
 516  208279.7   204727.5    3552.2     48.7    1.4%    3503.4     0     0.00
 517  216574.9   204969.6   11605.3     76.5    0.7%   11528.8     0     0.00
 518  207410.2   203902.9    3507.2     49.0    1.4%    3458.3     0     0.00
 519  213925.7   203712.5   10213.2     66.1    0.6%   10147.1     0     0.00
 520  236219.1   204112.8   32106.2    116.9    0.4%   31989.3     0     0.00
 521  237584.8   201974.7   35610.1    145.5    0.4%   35464.5     0     0.00
 522  211573.7   201701.9    9871.7     63.5    0.6%    9808.2     0     0.00
 523  204355.2   200803.6    3551.6     46.7    1.3%    3504.9     0     0.00
 524  226620.3   200540.1   26080.1     94.4    0.4%   25985.8     0     0.00
 525  235603.1   201286.8   34316.3    141.8    0.4%   34174.5     0     0.00
 526  204182.6   200330.7    3851.8     44.2    1.1%    3807.6     0     0.00
 527  220986.7   200183.2   20803.6     77.0    0.4%   20726.6     0     0.00
 528  209201.8   205513.8    3688.0     54.4    1.5%    3633.5     0     0.00
 529  209847.7   206218.2    3629.5     52.6    1.4%    3576.9     0     0.00
 530  209604.4   205983.3    3621.1     49.4    1.4%    3571.7     0     0.00
 531  242317.5   206276.2   36041.3    150.1    0.4%   35891.2     0     0.00
 532  305914.6   206418.9   99495.7    336.1    0.3%   99159.6     0     0.00
 533  266991.5   206207.9   60783.7    233.3    0.4%   60550.3     0     0.00
 534  218536.3   205966.9   12569.4     45.7    0.4%   12523.6     0     0.00
 535  211599.1   205708.5    5890.5     46.9    0.8%    5843.6     0     0.00
 536  262005.7   204753.7   57252.0    215.3    0.4%   57036.7     0     0.00
 537  248978.3   215495.5   33482.8    171.6    0.5%   33311.2     0     0.00
 538  223662.5   214868.3    8794.1     62.0    0.7%    8732.1     0     0.00
 539  218726.2   215048.8    3677.4     63.4    1.7%    3614.0     0     0.00
 540  246311.9   214425.5   31886.5    162.3    0.5%   31724.2     0     0.00
 541  217782.6   214123.8    3658.8     45.0    1.2%    3613.8     0     0.00
 542  258954.5   214178.9   44775.6    202.7    0.5%   44572.9     0     0.00
 543  260626.6   216274.2   44352.4    203.5    0.5%   44148.9     0     0.00
 544  237217.5   215754.9   21462.6    106.4    0.5%   21356.2     0     0.00
 545  219055.8   215292.4    3763.4     63.1    1.7%    3700.3     0     0.00
 546  226567.5   215305.5   11261.9     87.8    0.8%   11174.1     0     0.00
 547  238979.8   214910.3   24069.6    131.7    0.5%   23937.8     0     0.00
 548  220361.9   216665.6    3696.4     43.5    1.2%    3652.9     0     0.00
 549  258353.2   218535.2   39818.0    191.8    0.5%   39626.2     0     0.00
 550  240054.0   218829.5   21224.4    127.9    0.6%   21096.5     0     0.00
 551  221631.3   217891.2    3740.0     65.6    1.8%    3674.4     0     0.00
 552  263679.1   217196.4   46482.7    215.6    0.5%   46267.1     0     0.00
 553  224983.1   216352.7    8630.4     85.0    1.0%    8545.4     0     0.00
 554  243518.9   218353.7   25165.2    143.9    0.6%   25021.3     0     0.00
 555  225103.4   218138.2    6965.2     80.1    1.1%    6885.1     0     0.00
 556  268976.0   217985.2   50990.7    231.7    0.5%   50759.0     0     0.00
 557  220915.5   217368.5    3547.1     67.5    1.9%    3479.6     0     0.00
 558  219946.2   216386.9    3559.3     47.4    1.3%    3511.9     0     0.00
 559  250849.6   216029.7   34819.9    151.1    0.4%   34668.8     0     0.00
 560  219538.2   215980.5    3557.7     46.4    1.3%    3511.4     0     0.00
 561  220130.3   216563.7    3566.6     48.2    1.4%    3518.4     0     0.00
 562  219833.9   216268.2    3565.7     47.3    1.3%    3518.4     0     0.00
 563  219519.9   215954.2    3565.6     47.2    1.3%    3518.4     0     0.00
 564  220060.6   216489.3    3571.3     47.2    1.3%    3524.1     0     0.00
 565  233624.4   217251.3   16373.2     95.6    0.6%   16277.5     0     0.00
 566  223902.7   216603.0    7299.7     36.6    0.5%    7263.1     0     0.00
 567  232006.1   216661.7   15344.5     85.3    0.6%   15259.2     0     0.00
 568  223787.1   216475.0    7312.1     34.8    0.5%    7277.3     0     0.00
 569  219572.3   215974.2    3598.1     42.2    1.2%    3555.9     0     0.00
 570  221242.7   217518.9    3723.8     42.1    1.1%    3681.8     0     0.00
 571  228488.8   219418.8    9069.9     62.6    0.7%    9007.4     0     0.00
 572  256486.4   221153.5   35332.8    179.4    0.5%   35153.4     0     0.00
 573  224591.9   220944.3    3647.7     65.9    1.8%    3581.8     0     0.00
 574  225245.2   221647.4    3597.8     66.2    1.8%    3531.6     0     0.00
 575  225893.3   222396.2    3497.1     65.1    1.9%    3432.0     0     0.00
 576  248856.4   221932.8   26923.6    150.2    0.6%   26773.4     0     0.00
 577  240838.3   221864.1   18974.2     99.0    0.5%   18875.2     0     0.00
 578  253662.8   221752.5   31910.3    149.1    0.5%   31761.2     0     0.00
 579  243685.2   220665.3   23020.0    116.7    0.5%   22903.3     0     0.00
 580  231205.5   221452.2    9753.3     70.4    0.7%    9682.9     0     0.00
 581  234979.4   221412.2   13567.3     81.0    0.6%   13486.3     0     0.00
 582  224072.0   220559.8    3512.2     45.7    1.3%    3466.5     0     0.00
 583  224296.8   220777.8    3519.0     43.5    1.2%    3475.5     0     0.00
 584  227678.5   220609.4    7069.1     62.2    0.9%    7007.0     0     0.00
 585  230621.8   221873.9    8747.9     65.3    0.7%    8682.6     0     0.00
 586  225443.9   221497.2    3946.7     51.2    1.3%    3895.5     0     0.00
 587  226754.9   223179.9    3575.0     50.3    1.4%    3524.7     0     0.00
 588  344168.1   222953.7  121214.4    404.5    0.3%  120809.8     0     0.00
 589  226618.9   222326.8    4292.1     51.8    1.2%    4240.3     0     0.00
 590  242208.8   221520.6   20688.1    101.2    0.5%   20586.9     0     0.00
 591  224894.2   221364.0    3530.2     44.4    1.3%    3485.8     0     0.00
 592  360232.8   221025.4  139207.4    470.9    0.3%  138736.5     0     0.00
 593  250355.1   220894.2   29460.9    131.4    0.4%   29329.5     0     0.00
 594  293887.1   220516.0   73371.1    268.6    0.4%   73102.5     0     0.00
 595  224405.7   220880.8    3524.9     40.7    1.2%    3484.2     0     0.00
 596  255441.5   223831.3   31610.2    137.4    0.4%   31472.8     0     0.00
 597  286616.7   224553.3   62063.4    246.4    0.4%   61817.0     0     0.00
 598  257979.5   224692.1   33287.4    139.7    0.4%   33147.7     0     0.00
 599  254538.5   224568.6   29969.9    130.8    0.4%   29839.0     0     0.00
 600  234047.5   225458.3    8589.2     82.6    1.0%    8506.5     0     0.00
 601  280499.5   224898.0   55601.6    206.5    0.4%   55395.1     0     0.00
 602  257965.2   223970.0   33995.2    126.8    0.4%   33868.4     0     0.00
 603  256330.4   223954.1   32376.3    119.9    0.4%   32256.4     0     0.00
 604  230912.2   227375.8    3536.4     47.0    1.3%    3489.3     0     0.00
 605  230490.0   226921.7    3568.3     48.3    1.4%    3520.1     0     0.00
 606  243284.0   228947.8   14336.2     86.9    0.6%   14249.3     0     0.00
 607  282126.3   228698.5   53427.9    204.6    0.4%   53223.3     0     0.00
 608  254505.3   227984.1   26521.2    105.1    0.4%   26416.1     0     0.00
 609  231063.0   227511.5    3551.6     48.0    1.4%    3503.5     0     0.00
 610  230957.8   227406.3    3551.5     48.0    1.4%    3503.5     0     0.00
 611  230499.1   226948.1    3551.0     47.3    1.3%    3503.7     0     0.00
 612  233971.1   226857.4    7113.7     60.2    0.8%    7053.5     0     0.00
 613  229558.5   226004.6    3553.8     45.5    1.3%    3508.3     0     0.00
 614  290297.7   225776.7   64521.0    251.0    0.4%   64269.9     0     0.00
 615  228108.0   224555.2    3552.8     44.1    1.2%    3508.6     0     0.00
 616  249886.9   223971.7   25915.2    117.0    0.5%   25798.2     0     0.00
 617  275645.0   223637.7   52007.4    194.4    0.4%   51813.0     0     0.00
 618  227070.0   223517.1    3552.9     44.8    1.3%    3508.1     0     0.00
 619  257830.1   223342.1   34487.9    117.8    0.3%   34370.1     0     0.00
 620  229991.3   226424.7    3566.6     44.3    1.2%    3522.3     0     0.00
 621  229951.7   226385.2    3566.5     44.1    1.2%    3522.4     0     0.00
 622  243771.5   226020.4   17751.1     85.7    0.5%   17665.4     0     0.00
 623  230832.9   225930.1    4902.7     45.6    0.9%    4857.2     0     0.00
 624  228868.4   225298.4    3570.0     41.5    1.2%    3528.6     0     0.00
 625  267209.1   228797.4   38411.7    127.0    0.3%   38284.7     0     0.00
 626  238687.8   228204.2   10483.5     66.4    0.6%   10417.1     0     0.00
 627  231456.7   227567.5    3889.2     46.8    1.2%    3842.4     0     0.00
 628  277628.1   228718.6   48909.6    194.7    0.4%   48714.8     0     0.00
 629  256677.7   228704.1   27973.6     93.2    0.3%   27880.5     0     0.00
 630  232721.9   229074.5    3647.3     42.4    1.2%    3604.9     0     0.00
 631  241356.2   231999.3    9357.0     42.8    0.5%    9314.2     0     0.00
 632  243373.2   232400.1   10973.1     47.8    0.4%   10925.3     0     0.00
 633  237168.8   233486.3    3682.5     43.9    1.2%    3638.6     0     0.00
 634  265359.7   233527.0   31832.7    106.1    0.3%   31726.6     0     0.00
 635  241339.4   237573.2    3766.2     44.9    1.2%    3721.3     0     0.00
 636  277626.9   236510.3   41116.7    193.1    0.5%   40923.6     0     0.00
 637  267089.2   239669.2   27420.0    133.2    0.5%   27286.8     0     0.00
 638  262867.6   239686.7   23180.9     97.5    0.4%   23083.4     0     0.00
 639  244465.9   240767.4    3698.5     67.5    1.8%    3631.0     0     0.00
 640  264206.0   240167.9   24038.2    121.7    0.5%   23916.5     0     0.00
 641  247357.6   238469.5    8888.1     59.0    0.7%    8829.1     0     0.00
 642  260011.0   238785.3   21225.7     92.5    0.4%   21133.2     0     0.00
 643  270481.0   239126.4   31354.6    153.4    0.5%   31201.2     0     0.00
 644  264854.3   238286.4   26568.0    132.5    0.5%   26435.4     0     0.00
 645  250550.4   238399.2   12151.2     62.2    0.5%   12089.0     0     0.00
 646  241547.9   237808.7    3739.2     61.0    1.6%    3678.2     0     0.00
 647  242773.5   237758.3    5015.2     64.0    1.3%    4951.2     0     0.00
 648  256933.7   249096.1    7837.6     56.4    0.7%    7781.2     0     0.00
 649  258285.4   249417.1    8868.3     80.6    0.9%    8787.7     0     0.00
 650  302992.1   254585.1   48407.0    203.4    0.4%   48203.6     0     0.00
 651  258158.9   254493.5    3665.4     66.1    1.8%    3599.3     0     0.00
 652  269414.8   254395.2   15019.6    118.6    0.8%   14901.0     0     0.00
 653  308845.2   255642.5   53202.7    214.0    0.4%   52988.8     0     0.00
 654  259986.9   255663.8    4323.2     68.0    1.6%    4255.1     0     0.00
 655  259550.1   255227.0    4323.1     68.0    1.6%    4255.1     0     0.00
 656  274019.1   255143.7   18875.4    132.9    0.7%   18742.6     0     0.00
 657  291368.7   254878.9   36489.7    164.8    0.5%   36324.9     0     0.00
 658  295939.0   254719.0   41220.0    178.5    0.4%   41041.5     0     0.00
 659  257793.8   254264.4    3529.4     61.7    1.7%    3467.7     0     0.00
 660  260802.9   253117.0    7686.0     63.8    0.8%    7622.2     0     0.00
 661  270198.2   251132.8   19065.4    116.7    0.6%   18948.7     0     0.00
 662  254796.4   251293.0    3503.4     61.5    1.8%    3441.9     0     0.00
 663  284281.4   250495.2   33786.2    153.8    0.5%   33632.4     0     0.00
 664  285026.0   249518.6   35507.4    157.6    0.4%   35349.8     0     0.00
 665  275214.4   249327.9   25886.5    150.9    0.6%   25735.6     0     0.00
 666  271927.5   249085.0   22842.5    143.6    0.6%   22698.9     0     0.00
 667  279123.2   251435.2   27688.0    139.7    0.5%   27548.3     0     0.00
 668  258247.9   250543.2    7704.7     74.4    1.0%    7630.3     0     0.00
 669  253811.0   250286.0    3525.0     51.1    1.4%    3473.9     0     0.00
 670  253102.6   249582.9    3519.7     49.4    1.4%    3470.3     0     0.00
 671  252426.3   248909.0    3517.2     48.6    1.4%    3468.7     0     0.00
 672  272901.5   248825.6   24075.9    126.8    0.5%   23949.1     0     0.00
 673  251087.4   247602.2    3485.1     48.5    1.4%    3436.7     0     0.00
 674  251175.2   247628.7    3546.6     46.4    1.3%    3500.2     0     0.00
 675  252125.2   248641.3    3483.9     47.4    1.4%    3436.5     0     0.00
 676  262145.6   248125.9   14019.7     94.8    0.7%   13924.8     0     0.00
 677  298892.0   248194.5   50697.5    174.4    0.3%   50523.1     0     0.00
 678  312715.9   247988.3   64727.6    233.7    0.4%   64493.9     0     0.00
 679  254923.6   247920.0    7003.6     67.4    1.0%    6936.2     0     0.00
 680  251154.6   247607.7    3546.9     44.9    1.3%    3501.9     0     0.00
 681  251209.7   246915.4    4294.3     49.6    1.2%    4244.7     0     0.00
 682  249251.0   245765.5    3485.5     44.1    1.3%    3441.4     0     0.00
 683  265685.3   247785.0   17900.3    101.2    0.6%   17799.1     0     0.00
 684  276486.6   247881.8   28604.8    113.1    0.4%   28491.7     0     0.00
 685  255246.5   248182.0    7064.5     66.4    0.9%    6998.0     0     0.00
 686  262236.6   248585.6   13651.0     86.0    0.6%   13565.0     0     0.00
 687  277430.2   248427.3   29002.9    130.2    0.4%   28872.7     0     0.00
 688  272844.6   248395.5   24449.1     97.3    0.4%   24351.8     0     0.00
 689  253120.6   248349.1    4771.5     58.0    1.2%    4713.5     0     0.00
 690  280505.6   248332.9   32172.6    120.8    0.4%   32051.8     0     0.00
 691  252172.2   248639.6    3532.6     51.8    1.5%    3480.8     0     0.00
 692  329033.8   248057.0   80976.8    254.8    0.3%   80722.0     0     0.00
 693  255305.1   248228.1    7077.0     59.7    0.8%    7017.2     0     0.00
 694  250860.1   247326.9    3533.2     49.1    1.4%    3484.1     0     0.00
